tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
128000,3240,0.4500,0,0.8463,0.2605,0.6268,0.6949,0.9092,0.223115,-0.0000,0.0071,0,49869505.7,387.6,0.0559,10
130000,3240,0.4500,0,0.8469,0.2600,0.6263,0.6951,0.9184,0.223144,0.0001,0.0076,0,50155120.8,386.8,0.0575,10
132000,3240,0.4500,0,0.8469,0.2599,0.6264,0.6950,0.9088,0.223133,0.0001,0.0068,0,49736774.8,384.6,0.0592,10
134000,3240,0.4500,0,0.8469,0.2599,0.6264,0.6950,0.9109,0.223114,-0.0001,0.0059,0,47408087.7,384.0,0.0608,10
136000,3240,0.4500,0,0.8468,0.2598,0.6265,0.6948,0.9153,0.223114,0.0001,0.0065,0,48157636.6,383.7,0.0623,10
138000,3240,0.4500,0,0.8468,0.2599,0.6265,0.6949,0.9189,0.223106,0.0003,0.0070,0,46635686.5,384.0,0.0636,10
140000,3240,0.4500,0,0.8468,0.2601,0.6264,0.6948,0.9051,0.223112,-0.0004,0.0075,0,45627190.1,382.5,0.0654,10
142000,3240,0.4500,0,0.8468,0.2602,0.6263,0.6947,0.9063,0.223125,0.0000,0.0062,0,47615171.2,383.5,0.0666,11
144000,3240,0.4500,0,0.8463,0.2604,0.6266,0.6947,0.9062,0.223135,-0.0002,0.0063,0,50456004.7,384.5,0.0679,11
146000,3240,0.4500,0,0.8458,0.2609,0.6270,0.6946,0.9135,0.223133,-0.0005,0.0069,0,51464897.4,384.2,0.0694,11
148000,3240,0.4500,0,0.8459,0.2611,0.6268,0.6950,0.9073,0.223156,0.0002,0.0078,0,51228785.9,383.6,0.0710,11
150000,3240,0.4500,0,0.8458,0.2610,0.6270,0.6947,0.9081,0.223121,0.0002,0.0068,0,50089116.2,383.7,0.0724,11
152000,3240,0.4500,0,0.8459,0.2610,0.6270,0.6947,0.9065,0.223137,0.0002,0.0097,0,49291341.1,365.4,0.0015,11
154000,3240,0.4500,0,0.8457,0.2611,0.6270,0.6948,0.9012,0.223127,-0.0001,0.0068,0,49098216.6,366.3,0.0030,11
156000,3239,0.4499,0,0.8456,0.2611,0.6271,0.6947,0.9061,0.223130,-0.0001,0.0080,0,47808135.6,340.7,0.0049,11
158000,3239,0.4499,0,0.8455,0.2612,0.6271,0.6948,0.9136,0.223124,-0.0004,0.0078,0,47894457.5,353.9,0.0063,11
160000,3239,0.4499,0,0.8455,0.2614,0.6269,0.6946,0.9092,0.223127,-0.0002,0.0069,0,46508099.6,352.3,0.0079,11
162000,3240,0.4500,0,0.8452,0.2616,0.6271,0.6946,0.9088,0.223116,-0.0003,0.0057,0,48712583.7,361.5,0.0092,12
164000,3240,0.4500,0,0.8451,0.2616,0.6273,0.6946,0.9138,0.223123,-0.0001,0.0061,0,52266387.4,376.6,0.0103,12
166000,3240,0.4500,0,0.8451,0.2617,0.6272,0.6945,0.9100,0.223117,-0.0002,0.0066,0,51895508.6,371.3,0.0120,12
168000,3240,0.4500,0,0.8452,0.2616,0.6271,0.6947,0.9100,0.223117,-0.0002,0.0071,0,51684300.2,365.8,0.0137,12
170000,3240,0.4500,0,0.8453,0.2615,0.6271,0.6947,0.9202,0.223137,0.0000,0.0061,0,51322764.8,367.0,0.0151,12
172000,3240,0.4500,0,0.8450,0.2615,0.6270,0.6947,0.9092,0.223149,-0.0002,0.0064,0,48237692.6,368.4,0.0166,12
174000,3240,0.4500,0,0.8449,0.2613,0.6271,0.6945,0.9079,0.223126,-0.0001,0.0069,0,49133462.6,371.7,0.0179,12
176000,3240,0.4500,0,0.8450,0.2613,0.6271,0.6945,0.9040,0.223121,-0.0003,0.0068,0,47649621.2,373.4,0.0193,12
178000,3240,0.4500,0,0.8452,0.2613,0.6271,0.6943,0.9082,0.223137,-0.0003,0.0067,0,46472529.0,371.2,0.0210,12
180000,3240,0.4500,0,0.8451,0.2613,0.6270,0.6943,0.9098,0.223120,-0.0003,0.0059,0,47793218.2,371.7,0.0224,13
182000,3240,0.4500,0,0.8449,0.2615,0.6272,0.6943,0.9104,0.223133,0.0000,0.0059,0,50542830.3,371.4,0.0239,13
184000,3240,0.4500,0,0.8447,0.2617,0.6273,0.6944,0.9099,0.223113,-0.0005,0.0079,0,52298935.2,374.3,0.0252,13
186000,3240,0.4500,0,0.8449,0.2617,0.6272,0.6944,0.9147,0.223133,-0.0002,0.0063,0,51997279.6,375.8,0.0266,13
188000,3240,0.4500,0,0.8448,0.2616,0.6272,0.6942,0.9041,0.223145,-0.0003,0.0091,0,51324766.1,375.5,0.0281,13
190000,3240,0.4500,0,0.8450,0.2613,0.6272,0.6943,0.9099,0.223136,-0.0002,0.0079,0,51032584.8,374.4,0.0297,13
192000,3239,0.4499,0,0.8448,0.2613,0.6271,0.6942,0.9127,0.223122,0.0000,0.0058,0,49429070.5,373.0,0.0313,13
194000,3240,0.4500,0,0.8448,0.2612,0.6272,0.6943,0.9046,0.223128,-0.0001,0.0077,0,48886447.4,371.2,0.0329,13
196000,3240,0.4500,0,0.8448,0.2612,0.6272,0.6942,0.9086,0.223146,-0.0004,0.0061,0,48254020.3,369.3,0.0346,13
198000,3239,0.4499,0,0.8448,0.2610,0.6273,0.6943,0.9078,0.223148,-0.0002,0.0069,0,46758644.8,369.6,0.0361,13
200000,3240,0.4500,0,0.8451,0.2608,0.6272,0.6944,0.9079,0.223129,-0.0005,0.0069,0,48482847.1,368.7,0.0377,14
202000,3240,0.4500,0,0.8441,0.2614,0.6279,0.6942,0.9067,0.223128,0.0001,0.0059,0,52291494.4,371.8,0.0388,14
204000,3238,0.4497,0,0.8444,0.2613,0.6279,0.6941,0.9189,0.223133,0.0000,0.0072,0,52391827.4,372.9,0.0402,14
206000,3240,0.4500,0,0.8445,0.2614,0.6277,0.6942,0.9059,0.223131,-0.0004,0.0088,0,52299688.0,373.0,0.0417,14
208000,3240,0.4500,0,0.8445,0.2611,0.6276,0.6942,0.9103,0.223125,-0.0001,0.0068,0,51354029.2,373.3,0.0432,14
210000,3240,0.4500,0,0.8443,0.2609,0.6275,0.6944,0.9127,0.223133,-0.0004,0.0083,0,47908936.7,371.9,0.0448,14
212000,3240,0.4500,0,0.8443,0.2610,0.6274,0.6944,0.9048,0.223123,-0.0003,0.0063,0,49543837.6,373.9,0.0461,14
214000,3240,0.4500,0,0.8445,0.2610,0.6275,0.6944,0.9112,0.223128,-0.0003,0.0080,0,47975616.1,374.0,0.0475,14
216000,3240,0.4500,0,0.8445,0.2611,0.6272,0.6940,0.9061,0.223144,0.0002,0.0087,0,47150668.3,375.2,0.0489,14
218000,3240,0.4500,0,0.8446,0.2612,0.6271,0.6939,0.9048,0.223120,0.0001,0.0060,0,47220499.3,374.6,0.0504,15
220000,3240,0.4500,0,0.8443,0.2614,0.6273,0.6938,0.9079,0.223118,0.0001,0.0053,0,49971537.5,376.6,0.0516,15
222000,3240,0.4500,0,0.8438,0.2617,0.6275,0.6938,0.9135,0.223119,-0.0000,0.0067,0,52983253.3,378.5,0.0528,15
224000,3240,0.4500,0,0.8438,0.2617,0.6275,0.6937,0.9125,0.223134,-0.0003,0.0075,0,52336369.6,378.3,0.0543,15
226000,3240,0.4500,0,0.8438,0.2618,0.6275,0.6938,0.9033,0.223118,-0.0002,0.0080,0,52137385.7,378.3,0.0558,15
228000,3240,0.4500,0,0.8439,0.2616,0.6275,0.6937,0.9109,0.223141,0.0001,0.0071,0,51455037.6,378.7,0.0572,15
230000,3240,0.4500,0,0.8437,0.2617,0.6274,0.6936,0.9048,0.223118,0.0001,0.0059,0,49228437.8,378.1,0.0588,15
232000,3240,0.4500,0,0.8437,0.2617,0.6274,0.6937,0.9017,0.223144,-0.0001,0.0073,0,49515480.4,379.7,0.0600,15
234000,3240,0.4500,0,0.8436,0.2617,0.6276,0.6937,0.9062,0.223132,0.0001,0.0072,0,47940466.4,378.6,0.0616,15
236000,3240,0.4500,0,0.8438,0.2620,0.6274,0.6935,0.9096,0.223123,-0.0002,0.0075,0,46746887.6,378.4,0.0631,15
238000,3239,0.4499,0,0.8438,0.2620,0.6273,0.6935,0.9027,0.223113,-0.0001,0.0066,0,48596565.4,378.7,0.0645,16
240000,3240,0.4500,0,0.8436,0.2621,0.6275,0.6935,0.9061,0.223119,-0.0000,0.0058,0,51544520.2,378.8,0.0660,16
242000,3240,0.4500,0,0.8435,0.2619,0.6274,0.6934,0.8958,0.223123,-0.0001,0.0072,0,52583709.4,379.1,0.0674,16
