tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
160000,12000,0.1500,0,0.6710,0.6939,0.1246,0.3627,0.9763,0.123368,-0.0003,0.0047,0,230037296.9,49.5,0.0561,10
162000,12000,0.1500,0,0.6723,0.6939,0.1242,0.3605,0.9794,0.123195,-0.0001,0.0034,0,238095691.5,49.7,0.0671,10
164000,12000,0.1500,0,0.6733,0.6942,0.1228,0.3581,0.9776,0.123099,-0.0002,0.0033,0,243052895.3,49.3,0.0789,10
166000,12000,0.1500,0,0.6732,0.6941,0.1233,0.3586,0.9765,0.123022,-0.0004,0.0049,0,242786194.8,48.7,0.0913,10
168000,12000,0.1500,0,0.6744,0.6942,0.1222,0.3558,0.9778,0.122911,0.0000,0.0042,0,233864520.5,47.9,0.1045,10
170000,12000,0.1500,0,0.6763,0.6938,0.1220,0.3528,0.9740,0.122681,-0.0005,0.0042,0,232635117.7,48.1,0.1155,10
172000,11999,0.1500,0,0.6788,0.6934,0.1218,0.3490,0.9784,0.122391,0.0000,0.0035,0,232900030.1,43.7,0.0127,10
174000,12000,0.1500,0,0.6797,0.6932,0.1217,0.3477,0.9804,0.122293,-0.0001,0.0032,0,233521151.7,43.4,0.0256,10
176000,12000,0.1500,0,0.6805,0.6931,0.1216,0.3465,0.9815,0.122070,-0.0001,0.0034,0,234426906.8,44.5,0.0374,11
178000,11996,0.1499,0,0.6814,0.6928,0.1211,0.3449,0.9786,0.121945,-0.0003,0.0049,0,240624133.6,47.2,0.0471,11
180000,12000,0.1500,0,0.6830,0.6925,0.1211,0.3423,0.9771,0.121852,-0.0002,0.0033,0,243550368.0,47.1,0.0590,11
182000,12000,0.1500,0,0.6847,0.6922,0.1207,0.3396,0.9775,0.121729,-0.0002,0.0034,0,250025496.5,47.1,0.0708,11
184000,11997,0.1500,0,0.6850,0.6926,0.1194,0.3382,0.9792,0.121700,-0.0002,0.0041,0,255559551.1,46.9,0.0829,11
186000,11997,0.1500,0,0.6854,0.6927,0.1192,0.3375,0.9799,0.121637,-0.0003,0.0051,0,250422726.1,46.1,0.0963,11
188000,11998,0.1500,0,0.6872,0.6925,0.1189,0.3343,0.9811,0.121540,-0.0001,0.0037,0,241943352.6,46.1,0.1085,11
190000,11999,0.1500,0,0.6887,0.6921,0.1188,0.3319,0.9809,0.121386,-0.0001,0.0036,0,241526005.3,46.5,0.1195,11
192000,11999,0.1500,0,0.6897,0.6919,0.1189,0.3303,0.9783,0.121265,-0.0001,0.0042,0,240189930.8,44.3,0.0125,11
194000,12000,0.1500,0,0.6908,0.6917,0.1187,0.3287,0.9806,0.121051,0.0000,0.0043,0,241183715.3,44.2,0.0251,11
196000,12000,0.1500,0,0.6916,0.6915,0.1187,0.3274,0.9794,0.120919,-0.0001,0.0033,0,243658410.5,44.7,0.0373,12
198000,11998,0.1500,0,0.6926,0.6913,0.1183,0.3256,0.9827,0.120747,-0.0000,0.0034,0,246478651.1,45.4,0.0489,12
200000,12000,0.1500,0,0.6932,0.6913,0.1181,0.3245,0.9835,0.120668,-0.0003,0.0036,0,253224730.7,46.0,0.0604,12
