tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
214000,3239,0.4499,3934,0.5319,0.4209,0.7295,0.6150,0.8485,0.002342,-0.0001,0.0108,12207,62073969.7,332.5,0.1703,13
202000,3240,0.4500,3959,0.5316,0.4205,0.7267,0.6157,0.8485,0.000931,0.0002,0.0094,12200,65192437.1,162.4,0.1737,13
204000,3240,0.4500,3944,0.5315,0.4205,0.7272,0.6154,0.7895,0.002787,-0.0002,0.0096,12203,67630984.4,157.6,0.1774,13
206000,3239,0.4499,3945,0.5316,0.4205,0.7280,0.6153,0.8286,0.001464,-0.0001,0.0110,12206,68693418.7,157.0,0.1809,13
208000,3240,0.4500,3925,0.5315,0.4207,0.7283,0.6153,0.8253,0.002162,-0.0002,0.0113,12207,67577348.0,154.7,0.1847,13
210000,3240,0.4500,3959,0.5313,0.4209,0.7286,0.6152,0.8294,0.002057,-0.0003,0.0117,12207,64301420.7,147.7,0.1891,13
212000,3240,0.4500,3907,0.5320,0.4207,0.7297,0.6152,0.8580,0.001346,0.0004,0.0099,12207,63508630.4,144.7,0.1933,13
214000,3239,0.4499,3934,0.5319,0.4209,0.7295,0.6150,0.8485,0.002342,-0.0001,0.0108,12207,62073969.7,142.9,0.1975,13
216000,3240,0.4500,3965,0.5317,0.4210,0.7292,0.6150,0.8437,0.001352,0.0000,0.0114,12208,56209775.6,139.2,0.2022,14
218000,3240,0.4500,3992,0.5315,0.4210,0.7290,0.6150,0.8348,0.000274,0.0000,0.0088,12208,60538510.5,141.8,0.2056,14
220000,3240,0.4500,3931,0.5314,0.4210,0.7290,0.6150,0.8174,0.000370,-0.0002,0.0086,12208,64880396.1,144.6,0.2087,14
222000,3239,0.4499,3972,0.5313,0.4210,0.7286,0.6151,0.8442,0.000829,0.0003,0.0096,12209,68120748.6,145.9,0.2122,14
224000,3239,0.4499,3915,0.5308,0.4210,0.7293,0.6143,0.8114,0.001438,0.0003,0.0096,12213,70176363.2,145.7,0.2161,14
226000,3240,0.4500,3942,0.5305,0.4212,0.7308,0.6137,0.8311,0.001836,-0.0007,0.0103,12216,70654409.0,145.8,0.2198,14
228000,3240,0.4500,3954,0.5308,0.4218,0.7314,0.6138,0.8225,0.000950,-0.0004,0.0110,12219,67679555.2,145.1,0.2239,14
230000,3240,0.4500,3953,0.5311,0.4220,0.7315,0.6139,0.8185,0.001600,0.0001,0.0101,12219,65632576.7,144.7,0.2279,14
232000,3239,0.4499,3934,0.5315,0.4221,0.7327,0.6140,0.8460,0.001371,-0.0002,0.0098,12220,63918128.8,144.4,0.2319,14
234000,3239,0.4499,4008,0.5315,0.4221,0.7326,0.6140,0.8500,0.002225,-0.0001,0.0121,12220,61846594.9,144.1,0.2359,14
236000,3240,0.4500,3970,0.5313,0.4223,0.7322,0.6141,0.8559,0.000042,-0.0001,0.0079,12222,59258875.5,143.6,0.2399,15
238000,3240,0.4500,4044,0.5313,0.4222,0.7322,0.6141,0.8323,0.000034,0.0007,0.0085,12222,63821545.2,141.6,0.2448,15
240000,3240,0.4500,3914,0.5313,0.4223,0.7322,0.6140,0.8521,0.000269,-0.0001,0.0089,12222,67812376.2,136.1,0.2519,15
242000,3240,0.4500,3923,0.5312,0.4223,0.7321,0.6140,0.8311,0.002140,-0.0002,0.0097,12222,70728827.7,131.3,0.2592,15
244000,3240,0.4500,3909,0.5306,0.4223,0.7330,0.6140,0.8406,0.001270,-0.0006,0.0102,12223,72096942.9,126.1,0.2672,15
246000,3240,0.4500,3892,0.5308,0.4227,0.7333,0.6140,0.8436,0.000919,-0.0005,0.0113,12224,71623004.5,121.5,0.2755,15
248000,3240,0.4500,3921,0.5312,0.4227,0.7341,0.6138,0.8524,0.000346,-0.0003,0.0094,12224,67894870.2,115.5,0.2857,15
250000,3240,0.4500,3963,0.5311,0.4227,0.7343,0.6142,0.8404,0.001134,-0.0001,0.0103,12225,65809785.0,111.6,0.2948,15
252000,3240,0.4500,3926,0.5311,0.4228,0.7342,0.6141,0.8302,0.001861,-0.0002,0.0092,12225,64549323.1,62.6,0.3037,15
254000,3240,0.4500,3921,0.5312,0.4228,0.7343,0.6141,0.8560,0.002874,0.0000,0.0116,12225,58571471.0,56.9,0.3143,15
256000,3240,0.4500,3931,0.5301,0.4232,0.7335,0.6141,0.8637,0.000096,0.0005,0.0086,12226,61913318.3,60.2,0.3225,16
258000,3240,0.4500,3938,0.5301,0.4231,0.7335,0.6141,0.8439,0.000187,0.0001,0.0085,12226,66534856.6,62.4,0.3304,16
