tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
76000,3240,0.4500,0,0.4609,0.6845,0.7471,0.6168,0.5000,0.007009,-0.0001,0.0059,9700,36101146.1,309.2,0.0663,6
78000,3240,0.4500,0,0.4623,0.6850,0.7482,0.6178,0.5000,0.005383,-0.0000,0.0043,9763,30324202.5,306.5,0.0681,6
80000,3240,0.4500,0,0.4742,0.6891,0.7478,0.6262,0.5000,0.004043,-0.0001,0.0048,9809,29715486.5,304.9,0.0700,6
82000,3240,0.4500,0,0.4736,0.6887,0.7478,0.6260,0.5000,0.003537,-0.0001,0.0029,9822,33860074.3,326.3,0.0711,7
84000,3240,0.4500,0,0.4732,0.6887,0.7479,0.6258,0.5000,0.003339,-0.0001,0.0026,9829,38812967.2,346.7,0.0721,7
86000,3240,0.4500,0,0.4739,0.6882,0.7489,0.6264,0.5000,0.003036,-0.0000,0.0024,9831,43943548.8,369.6,0.0729,7
88000,3240,0.4500,0,0.4734,0.6885,0.7487,0.6260,0.5000,0.003103,-0.0001,0.0025,9836,49043136.3,387.4,0.0738,7
90000,3240,0.4500,0,0.4687,0.6890,0.7470,0.6225,0.5000,0.002807,-0.0005,0.0031,9879,52392742.9,399.1,0.0748,7
92000,3240,0.4500,0,0.4666,0.6892,0.7463,0.6209,0.5000,0.003197,-0.0002,0.0039,9892,52840360.5,457.7,0.0760,7
94000,3240,0.4500,0,0.4667,0.6894,0.7462,0.6213,0.5000,0.002880,-0.0003,0.0041,9910,44568502.7,337.4,0.0781,7
96000,3240,0.4500,0,0.4655,0.6910,0.7477,0.6214,0.5000,0.003345,-0.0002,0.0060,9917,39012530.8,319.5,0.0800,7
98000,3240,0.4500,0,0.4660,0.6911,0.7478,0.6218,0.5000,0.003318,-0.0001,0.0045,9924,36662455.8,319.3,0.0818,7
100000,3240,0.4500,0,0.4708,0.6922,0.7472,0.6270,0.5000,0.000945,0.0001,0.0027,9928,35135021.8,323.6,0.0834,8
102000,3240,0.4500,0,0.4707,0.6922,0.7473,0.6268,0.5000,0.001116,-0.0001,0.0027,9932,39881004.8,346.5,0.0844,8
104000,3240,0.4500,0,0.4701,0.6922,0.7473,0.6267,0.5000,0.000849,-0.0000,0.0024,9935,45275604.8,373.7,0.0852,8
106000,3240,0.4500,0,0.4702,0.6922,0.7476,0.6267,0.5000,0.000831,-0.0005,0.0030,9938,50332148.8,395.8,0.0860,8
108000,3240,0.4500,0,0.4677,0.6931,0.7465,0.6249,0.5000,0.001633,-0.0002,0.0034,9968,54519287.3,413.3,0.0869,8
110000,3240,0.4500,0,0.4675,0.6933,0.7464,0.6247,0.5000,0.001928,-0.0003,0.0037,9968,57524051.4,422.1,0.0880,8
112000,3240,0.4500,0,0.4675,0.6928,0.7467,0.6246,0.5000,0.002314,-0.0003,0.0054,9981,54858636.6,183.9,0.0910,8
114000,3239,0.4499,0,0.4675,0.6925,0.7471,0.6245,0.5000,0.003411,-0.0004,0.0078,9982,49162659.6,169.2,0.0946,8
116000,3240,0.4500,0,0.4678,0.6927,0.7471,0.6246,0.5000,0.002612,-0.0002,0.0051,9982,46011138.2,171.3,0.0977,8
118000,3239,0.4499,0,0.4686,0.6940,0.7471,0.6240,0.5000,0.003108,-0.0002,0.0062,9982,44234039.3,176.5,0.1006,8
120000,3240,0.4500,0,0.4689,0.6942,0.7473,0.6237,0.5000,0.000186,-0.0000,0.0024,9982,47973158.4,183.3,0.1032,8
122000,3240,0.4500,0,0.4689,0.6942,0.7473,0.6236,0.5000,0.000173,-0.0004,0.0027,9982,53133127.2,190.9,0.1055,8
124000,3240,0.4500,0,0.4689,0.6942,0.7474,0.6235,0.5000,0.000895,-0.0000,0.0027,9985,58487473.7,198.2,0.1076,8
